split_point,accuracy
30,55.5111821086262
31,56.062992125984245
32,61.00234925606891
33,60.683081810961085
34,52.72296764009472
35,60.65573770491803
36,57.46209098164405
37,57.91962174940899
38,58.261550509005474
39,60.83133493205435
40,58.992805755395686
41,57.33438485804416
42,60.7342378292099
43,60.67769897557132
44,60.94488188976378
45,58.77192982456141
46,60.253365003958834
47,59.162717219589254
48,59.01116427432217
49,62.609387430389816
50,62.06624605678234
51,59.569377990430624
52,64.33677521842732
53,62.78520849724627
54,62.43005595523581
55,62.25218080888184
56,62.9746835443038
57,62.824675324675326
58,63.68038740920097
59,61.47736298649722
60,64.96350364963503
61,67.25521669341894
62,61.07544141252006
63,64.63314097279472
64,64.66287571080423
65,61.6260162601626
66,63.44884488448845
67,63.96396396396396
68,67.6734693877551
69,64.0625
70,60.787530762920426
71,65.17128874388254
72,65.43513957307061
73,66.83006535947713
74,68.4380032206119
75,67.15328467153286
76,68.30645161290323
77,70.4708699122107
78,71.80511182108627
79,70.59294871794873
80,74.7393744987971
81,70.45088566827698
82,75.94226142742582
83,72.56778309409889
84,75.16077170418006
85,72.90996784565917
86,71.61186848436247
87,72.08366854384553
88,73.76
89,71.42857142857143
90,71.1755233494364
91,69.7092084006462
92,71.86742118027486
93,68.130081300813
94,72.26277372262774
95,69.78998384491115
96,69.4060211554109
97,70.03231017770597
98,71.10573042776433
99,68.67371847030105
100,67.88617886178862
101,69.5967741935484
102,67.58732737611697
103,68.15235008103728
104,72.29402261712438
105,68.78048780487805
106,65.36
107,68.27309236947792
108,65.65821749795585
109,67.54807692307692
110,68.69918699186992
111,51.55482815057283
112,64.53624318004675
113,67.46794871794873
114,62.99212598425197
