split_point,accuracy
30,66.29318394024276
31,66.53649744668068
32,65.92178770949721
33,66.07942669453568
34,65.18381217176398
35,64.65671641791045
36,65.88453226304415
37,67.25425754406932
38,63.97899289465554
39,66.13143027059174
40,60.6425702811245
41,61.63447251114413
42,65.46072974644403
43,65.8753709198813
44,64.78569226025286
45,63.42331652328686
46,64.12237330037082
47,66.75555555555556
48,64.91661519456456
49,64.71458148476782
50,66.97445367805479
51,65.42882404951371
52,66.52254478072884
53,67.92675723567632
54,65.10691044313603
55,67.05150976909412
56,63.723966428349385
57,68.21310984735109
58,67.45742092457421
59,68.03327391562686
60,67.75203506574827
61,67.8659286592866
62,68.65718799368088
63,68.34848010028205
64,68.6268277177368
65,67.1683913452493
66,69.44444444444444
67,68.67167919799499
68,69.262555626192
69,67.99248355778265
70,67.72857597961134
71,67.91862284820031
72,66.86766105998096
73,69.90291262135922
74,68.3103015075377
75,73.09000927930714
76,74.0043900909376
77,74.8923076923077
78,77.13754646840148
79,74.2619926199262
80,77.7050202681634
81,78.45252774352652
82,77.95765877957659
83,75.0538295908951
84,76.937441643324
85,75.7305444478622
86,77.30386052303861
87,76.15669339913633
88,76.19493908153702
89,75.6656346749226
90,76.30094043887148
91,75.71517412935323
92,75.0157331655129
93,73.49547864047396
94,74.11949685534591
95,73.86150966936992
96,72.92191435768262
97,73.98323502018008
98,73.97174254317112
99,73.34163811896606
100,72.97126618250711
101,72.15625
102,72.58931394245968
103,71.38827953619555
104,73.13905606588533
105,71.60643789857272
106,72.00766038940313
107,72.52265419467992
108,73.36065573770492
109,70.07620164126611
110,67.44998412194347
111,67.64032073310425
112,67.36641221374046
113,67.49726177437022
114,63.70796728264163
